isin,ticker,exchange,name,currency,ter
IE0003UVYC20,JGPI,XETRA,JPMorgan Global Equity Premium Income Active UCITS ETF USD (dist),EUR,0.35
LU1291097779,EMKX,gettex,BNP Paribas Easy MSCI Emerging Min TE UCITS ETF,EUR,0.27
LU1291097779,EMKX,Stuttgart Stock Exchange,BNP Paribas Easy MSCI Emerging Min TE UCITS ETF,EUR,0.27
LU1291097779,EEMK,Borsa Italiana,BNP Paribas Easy MSCI Emerging Min TE UCITS ETF,EUR,0.27
LU1291097779,EEMK,Euronext Paris,BNP Paribas Easy MSCI Emerging Min TE UCITS ETF,EUR,0.27
LU1291097779,EEMK,SIX Swiss Exchange,BNP Paribas Easy MSCI Emerging Min TE UCITS ETF,EUR,0.27
LU1291097779,EMKX,XETRA,BNP Paribas Easy MSCI Emerging Min TE UCITS ETF,EUR,0.27
IE00BYYHSQ67,WQDS,London Stock Exchange,iShares MSCI World Quality Dividend Advanced UCITS ETF USD (Dist),GBX,0.38
IE00BYYHSQ67,QDVW,gettex,iShares MSCI World Quality Dividend Advanced UCITS ETF USD (Dist),EUR,0.38
IE00BYYHSQ67,QDVW,Stuttgart Stock Exchange,iShares MSCI World Quality Dividend Advanced UCITS ETF USD (Dist),EUR,0.38
IE00BYYHSQ67,WQDV,London Stock Exchange,iShares MSCI World Quality Dividend Advanced UCITS ETF USD (Dist),USD,0.38
IE00BYYHSQ67,QDVW,XETRA,iShares MSCI World Quality Dividend Advanced UCITS ETF USD (Dist),EUR,0.38
LU2109787049,CLEM,Borsa Italiana,Amundi MSCI Emerging Markets ESG Broad Transition UCITS ETF DR (C),EUR,0.18
LU2109787049,SBIM,gettex,Amundi MSCI Emerging Markets ESG Broad Transition UCITS ETF DR (C),EUR,0.18
LU2109787049,CLEM,Euronext Paris,Amundi MSCI Emerging Markets ESG Broad Transition UCITS ETF DR (C),EUR,0.18
LU2109787049,CLEM,SIX Swiss Exchange,Amundi MSCI Emerging Markets ESG Broad Transition UCITS ETF DR (C),USD,0.18
LU2109787049,SBIN,XETRA,Amundi MSCI Emerging Markets ESG Broad Transition UCITS ETF DR (C),USD,0.18
LU2109787049,SBIM,XETRA,Amundi MSCI Emerging Markets ESG Broad Transition UCITS ETF DR (C),EUR,0.18
IE00B1TXHL60,IPRV,London Stock Exchange,iShares Listed Private Equity UCITS ETF USD (Dist),GBX,0.75
IE00B1TXHL60,IQQL,gettex,iShares Listed Private Equity UCITS ETF USD (Dist),EUR,0.75
IE00B1TXHL60,IQQL,Stuttgart Stock Exchange,iShares Listed Private Equity UCITS ETF USD (Dist),EUR,0.75
IE00B1TXHL60,IPRV,Euronext Amsterdam,iShares Listed Private Equity UCITS ETF USD (Dist),EUR,0.75
IE00B1TXHL60,IDPE,London Stock Exchange,iShares Listed Private Equity UCITS ETF USD (Dist),USD,0.75
IE00B1TXHL60,IPRV,SIX Swiss Exchange,iShares Listed Private Equity UCITS ETF USD (Dist),USD,0.75
IE00B1TXHL60,IQQL,XETRA,iShares Listed Private Equity UCITS ETF USD (Dist),EUR,0.75
IE00BK5BCD43,XMLD,gettex,L&G Artificial Intelligence UCITS ETF,EUR,0.49
IE00BK5BCD43,AIAI,Borsa Italiana,L&G Artificial Intelligence UCITS ETF,EUR,0.49
IE00BK5BCD43,AIAG,London Stock Exchange,L&G Artificial Intelligence UCITS ETF,GBX,0.49
IE00BK5BCD43,AIAI,London Stock Exchange,L&G Artificial Intelligence UCITS ETF,USD,0.49
IE00BK5BCD43,AIAI,SIX Swiss Exchange,L&G Artificial Intelligence UCITS ETF,CHF,0.49
IE00BK5BCD43,XMLD,XETRA,L&G Artificial Intelligence UCITS ETF,EUR,0.49
IE00BFMXYX26,VJPA,gettex,Vanguard FTSE Japan UCITS ETF (USD) Accumulating,EUR,0.1
IE00BFMXYX26,VJPA,Borsa Italiana,Vanguard FTSE Japan UCITS ETF (USD) Accumulating,EUR,0.1
IE00BFMXYX26,VJPA,London Stock Exchange,Vanguard FTSE Japan UCITS ETF (USD) Accumulating,USD,0.1
IE00BFMXYX26,VJPB,London Stock Exchange,Vanguard FTSE Japan UCITS ETF (USD) Accumulating,GBP,0.1
IE00BFMXYX26,VJPA,SIX Swiss Exchange,Vanguard FTSE Japan UCITS ETF (USD) Accumulating,CHF,0.1
IE00BFMXYX26,VJPA,XETRA,Vanguard FTSE Japan UCITS ETF (USD) Accumulating,EUR,0.1
IE00BQQP9G91,G2XJ,gettex,VanEck Junior Gold Miners UCITS,EUR,0.55
IE00BQQP9G91,G2XJ,Stuttgart Stock Exchange,VanEck Junior Gold Miners UCITS,EUR,0.55
IE00BQQP9G91,GDXJ,Borsa Italiana,VanEck Junior Gold Miners UCITS,EUR,0.55
IE00BQQP9G91,GDXJ,Euronext Paris,VanEck Junior Gold Miners UCITS,EUR,0.55
IE00BQQP9G91,GDXJ,London Stock Exchange,VanEck Junior Gold Miners UCITS,USD,0.55
IE00BQQP9G91,GJGB,London Stock Exchange,VanEck Junior Gold Miners UCITS,GBP,0.55
IE00BQQP9G91,GDXJ,SIX Swiss Exchange,VanEck Junior Gold Miners UCITS,CHF,0.55
IE00BQQP9G91,G2XJ,XETRA,VanEck Junior Gold Miners UCITS,EUR,0.55
IE00BF16M727,CBRS,gettex,First Trust Nasdaq Cybersecurity UCITS ETF Acc,EUR,0.6
IE00BF16M727,CIBR,Borsa Italiana,First Trust Nasdaq Cybersecurity UCITS ETF Acc,EUR,0.6
IE00BF16M727,FCBR,London Stock Exchange,First Trust Nasdaq Cybersecurity UCITS ETF Acc,GBX,0.6
IE00BF16M727,CIBR,London Stock Exchange,First Trust Nasdaq Cybersecurity UCITS ETF Acc,USD,0.6
IE00BF16M727,CIBR,SIX Swiss Exchange,First Trust Nasdaq Cybersecurity UCITS ETF Acc,CHF,0.6
IE00BF16M727,CBRS,XETRA,First Trust Nasdaq Cybersecurity UCITS ETF Acc,EUR,0.6
LU1708330235,A4HD,gettex,Amundi Core Global Government Bond UCITS ETF EUR Hedged Acc,EUR,0.22
LU1708330235,GOVH,Borsa Italiana,Amundi Core Global Government Bond UCITS ETF EUR Hedged Acc,EUR,0.22
LU1708330235,GOVH,Euronext Paris,Amundi Core Global Government Bond UCITS ETF EUR Hedged Acc,EUR,0.22
LU1708330235,A4HD,XETRA,Amundi Core Global Government Bond UCITS ETF EUR Hedged Acc,EUR,0.22
FR0010361683,LYMD,gettex,Amundi MSCI India Swap UCITS ETF EUR Acc,EUR,0.85
FR0010361683,LYMD,Stuttgart Stock Exchange,Amundi MSCI India Swap UCITS ETF EUR Acc,EUR,0.85
FR0010361683,INDI,Borsa Italiana,Amundi MSCI India Swap UCITS ETF EUR Acc,EUR,0.85
FR0010361683,INR,Euronext Paris,Amundi MSCI India Swap UCITS ETF EUR Acc,EUR,0.85
FR0010361683,LYINC,SIX Swiss Exchange,Amundi MSCI India Swap UCITS ETF EUR Acc,CHF,0.85
FR0010361683,LYMD,XETRA,Amundi MSCI India Swap UCITS ETF EUR Acc,EUR,0.85
LU1681045453,X9I1,gettex,Amundi MSCI Emerging Markets Swap UCITS ETF USD Acc,EUR,0.2
LU1681045453,AUEM,Euronext Paris,Amundi MSCI Emerging Markets Swap UCITS ETF USD Acc,USD,0.2
LU1681045453,AUEG,London Stock Exchange,Amundi MSCI Emerging Markets Swap UCITS ETF USD Acc,GBX,0.2
LU1681045453,AUEM,London Stock Exchange,Amundi MSCI Emerging Markets Swap UCITS ETF USD Acc,USD,0.2
LU1681045453,AUEM,SIX Swiss Exchange,Amundi MSCI Emerging Markets Swap UCITS ETF USD Acc,USD,0.2
IE00B14X4M10,INAA,London Stock Exchange,iShares MSCI North America UCITS ETF,GBX,0.4
IE00B14X4M10,IQQN,gettex,iShares MSCI North America UCITS ETF,EUR,0.4
IE00B14X4M10,IQQN,Stuttgart Stock Exchange,iShares MSCI North America UCITS ETF,EUR,0.4
IE00B14X4M10,INAA,Borsa Italiana,iShares MSCI North America UCITS ETF,EUR,0.4
IE00B14X4M10,INAA,Euronext Amsterdam,iShares MSCI North America UCITS ETF,EUR,0.4
IE00B14X4M10,IDNA,London Stock Exchange,iShares MSCI North America UCITS ETF,USD,0.4
IE00B14X4M10,INAA,SIX Swiss Exchange,iShares MSCI North America UCITS ETF,USD,0.4
IE00B14X4M10,IQQN,XETRA,iShares MSCI North America UCITS ETF,EUR,0.4
LU1650491282,EMI,Borsa Italiana,Amundi Euro Government Inflation-Linked Bond UCITS ETF Acc,EUR,0.09
LU1650491282,LYQ7,gettex,Amundi Euro Government Inflation-Linked Bond UCITS ETF Acc,EUR,0.09
LU1650491282,LYQ7,Stuttgart Stock Exchange,Amundi Euro Government Inflation-Linked Bond UCITS ETF Acc,EUR,0.09
LU1650491282,MTI,Euronext Paris,Amundi Euro Government Inflation-Linked Bond UCITS ETF Acc,EUR,0.09
LU1650491282,MTIX,London Stock Exchange,Amundi Euro Government Inflation-Linked Bond UCITS ETF Acc,GBX,0.09
LU1650491282,LYQ7,XETRA,Amundi Euro Government Inflation-Linked Bond UCITS ETF Acc,EUR,0.09
IE00B44T3H88,HMCH,London Stock Exchange,HSBC MSCI China UCITS ETF USD,GBX,0.28
IE00B44T3H88,H4ZP,gettex,HSBC MSCI China UCITS ETF USD,EUR,0.28
IE00B44T3H88,H4ZY,Stuttgart Stock Exchange,HSBC MSCI China UCITS ETF USD,EUR,0.28
IE00B44T3H88,HMCH,Borsa Italiana,HSBC MSCI China UCITS ETF USD,EUR,0.28
IE00B44T3H88,CNY,Euronext Paris,HSBC MSCI China UCITS ETF USD,EUR,0.28
IE00B44T3H88,HMCD,London Stock Exchange,HSBC MSCI China UCITS ETF USD,USD,0.28
IE00B44T3H88,HMCH,SIX Swiss Exchange,HSBC MSCI China UCITS ETF USD,USD,0.28
IE00B44T3H88,H4ZP,XETRA,HSBC MSCI China UCITS ETF USD,EUR,0.28
IE00B4L5ZY03,EUNS,gettex,iShares EUR Corporate Bond ex-Financials 1-5yr ESG SRI UCITS ETF EUR (Dist),EUR,0.2
IE00B4L5ZY03,EUNS,Stuttgart Stock Exchange,iShares EUR Corporate Bond ex-Financials 1-5yr ESG SRI UCITS ETF EUR (Dist),EUR,0.2
IE00B4L5ZY03,EEX5,SIX Swiss Exchange,iShares EUR Corporate Bond ex-Financials 1-5yr ESG SRI UCITS ETF EUR (Dist),EUR,0.2
IE00B4L5ZY03,EUNS,XETRA,iShares EUR Corporate Bond ex-Financials 1-5yr ESG SRI UCITS ETF EUR (Dist),EUR,0.2
IE000UL6CLP7,SLVR,gettex,Global X Silver Miners UCITS ETF USD Accumulating,EUR,0.65
IE000UL6CLP7,SILV,Borsa Italiana,Global X Silver Miners UCITS ETF USD Accumulating,EUR,0.65
IE000UL6CLP7,SILV,London Stock Exchange,Global X Silver Miners UCITS ETF USD Accumulating,USD,0.65
IE000UL6CLP7,SILG,London Stock Exchange,Global X Silver Miners UCITS ETF USD Accumulating,GBP,0.65
IE000UL6CLP7,SILV,SIX Swiss Exchange,Global X Silver Miners UCITS ETF USD Accumulating,CHF,0.65
IE000UL6CLP7,SLVR,XETRA,Global X Silver Miners UCITS ETF USD Accumulating,EUR,0.65
IE00B53QDK08,CSJP,London Stock Exchange,iShares MSCI Japan UCITS ETF USD (Acc),GBX,0.12
IE00B53QDK08,SXR5,gettex,iShares MSCI Japan UCITS ETF USD (Acc),EUR,0.12
IE00B53QDK08,SXR5,Stuttgart Stock Exchange,iShares MSCI Japan UCITS ETF USD (Acc),EUR,0.12
IE00B53QDK08,CSJP,Borsa Italiana,iShares MSCI Japan UCITS ETF USD (Acc),EUR,0.12
IE00B53QDK08,CSJP,Euronext Amsterdam,iShares MSCI Japan UCITS ETF USD (Acc),EUR,0.12
IE00B53QDK08,CJPU,London Stock Exchange,iShares MSCI Japan UCITS ETF USD (Acc),USD,0.12
IE00B53QDK08,CSJP,SIX Swiss Exchange,iShares MSCI Japan UCITS ETF USD (Acc),JPY,0.12
IE00B53QDK08,SXR5,XETRA,iShares MSCI Japan UCITS ETF USD (Acc),EUR,0.12
IE00BZ1NCS44,IS39,gettex,iShares Bloomberg Roll Select Commodity Swap UCITS ETF USD,EUR,0.28
IE00BZ1NCS44,ROLL,London Stock Exchange,iShares Bloomberg Roll Select Commodity Swap UCITS ETF USD,USD,0.28
IE00BZ1NCS44,ROLG,London Stock Exchange,iShares Bloomberg Roll Select Commodity Swap UCITS ETF USD,GBP,0.28
LU0659579733,XWEH,gettex,Xtrackers MSCI World Swap UCITS ETF 4C EUR hedged,EUR,0.39
LU0659579733,XWEH,Stuttgart Stock Exchange,Xtrackers MSCI World Swap UCITS ETF 4C EUR hedged,EUR,0.39
LU0659579733,XWEH,Borsa Italiana,Xtrackers MSCI World Swap UCITS ETF 4C EUR hedged,EUR,0.39
LU0659579733,XWEH,XETRA,Xtrackers MSCI World Swap UCITS ETF 4C EUR hedged,EUR,0.39
LU1399300455,XUTE,gettex,Xtrackers II US Treasuries UCITS ETF 2D - EUR Hedged,EUR,0.1
LU1399300455,XUTE,Stuttgart Stock Exchange,Xtrackers II US Treasuries UCITS ETF 2D - EUR Hedged,EUR,0.1
LU1399300455,XUTE,Borsa Italiana,Xtrackers II US Treasuries UCITS ETF 2D - EUR Hedged,EUR,0.1
LU1399300455,XUTE,XETRA,Xtrackers II US Treasuries UCITS ETF 2D - EUR Hedged,EUR,0.1
IE00B3FH7618,EUN6,gettex,iShares EUR Government Bond 0-1yr UCITS ETF,EUR,0.07
IE00B3FH7618,EUN6,Stuttgart Stock Exchange,iShares EUR Government Bond 0-1yr UCITS ETF,EUR,0.07
IE00B3FH7618,IEGE,Borsa Italiana,iShares EUR Government Bond 0-1yr UCITS ETF,EUR,0.07
IE00B3FH7618,IEGE,Euronext Amsterdam,iShares EUR Government Bond 0-1yr UCITS ETF,EUR,0.07
IE00B3FH7618,IBGE,London Stock Exchange,iShares EUR Government Bond 0-1yr UCITS ETF,GBP,0.07
IE00B3FH7618,EUN6,XETRA,iShares EUR Government Bond 0-1yr UCITS ETF,EUR,0.07
IE00B4L5ZG21,EUNR,gettex,iShares EUR Corporate Bond ex-Financials UCITS ETF EUR (Dist),EUR,0.2
IE00B4L5ZG21,EUNR,Stuttgart Stock Exchange,iShares EUR Corporate Bond ex-Financials UCITS ETF EUR (Dist),EUR,0.2
IE00B4L5ZG21,IEXF,Borsa Italiana,iShares EUR Corporate Bond ex-Financials UCITS ETF EUR (Dist),EUR,0.2
IE00B4L5ZG21,EEXF,London Stock Exchange,iShares EUR Corporate Bond ex-Financials UCITS ETF EUR (Dist),GBP,0.2
IE00B4L5ZG21,IEXF,SIX Swiss Exchange,iShares EUR Corporate Bond ex-Financials UCITS ETF EUR (Dist),CHF,0.2
IE00B4L5ZG21,EUNR,XETRA,iShares EUR Corporate Bond ex-Financials UCITS ETF EUR (Dist),EUR,0.2
IE00BFNM3N12,OM3Y,gettex,iShares MSCI EM IMI Screened UCITS ETF USD (Dist),EUR,0.18
IE00BFNM3N12,GEDM,London Stock Exchange,iShares MSCI EM IMI Screened UCITS ETF USD (Dist),GBP,0.18
IE00BFNM3N12,OM3Y,Stuttgart Stock Exchange,iShares MSCI EM IMI Screened UCITS ETF USD (Dist),EUR,0.18
IE00BFNM3N12,SEDM,London Stock Exchange,iShares MSCI EM IMI Screened UCITS ETF USD (Dist),USD,0.18
IE00BFNM3N12,OM3Y,XETRA,iShares MSCI EM IMI Screened UCITS ETF USD (Dist),EUR,0.18
LU1931975152,PR1R,gettex,Amundi Prime Euro Government Bond UCITS ETF Dist,EUR,0.05
LU1931975152,PR1R,Stuttgart Stock Exchange,Amundi Prime Euro Government Bond UCITS ETF Dist,EUR,0.05
LU1931975152,ETFGOV,Borsa Italiana,Amundi Prime Euro Government Bond UCITS ETF Dist,EUR,0.05
LU1931975152,PR1R,Euronext Amsterdam,Amundi Prime Euro Government Bond UCITS ETF Dist,CHF,0.05
LU1931975152,PRIR,London Stock Exchange,Amundi Prime Euro Government Bond UCITS ETF Dist,GBX,0.05
LU1931975152,PR1R,XETRA,Amundi Prime Euro Government Bond UCITS ETF Dist,EUR,0.05
LU0476289540,D5BH,gettex,Xtrackers MSCI Canada Screened UCITS ETF 1C 1C,EUR,0.35
LU0476289540,D5BH,Stuttgart Stock Exchange,Xtrackers MSCI Canada Screened UCITS ETF 1C 1C,EUR,0.35
LU0476289540,XCAN,Borsa Italiana,Xtrackers MSCI Canada Screened UCITS ETF 1C 1C,EUR,0.35
LU0476289540,XCAD,London Stock Exchange,Xtrackers MSCI Canada Screened UCITS ETF 1C 1C,USD,0.35
LU0476289540,XCAN,SIX Swiss Exchange,Xtrackers MSCI Canada Screened UCITS ETF 1C 1C,CAD,0.35
LU0476289540,D5BH,XETRA,Xtrackers MSCI Canada Screened UCITS ETF 1C 1C,EUR,0.35
IE00BKSBGS44,FUSR,gettex,Fidelity US Equity Research Enhanced UCITS ETF ACC-USD,EUR,0.2
IE00BKSBGS44,FUSR,Borsa Italiana,Fidelity US Equity Research Enhanced UCITS ETF ACC-USD,EUR,0.2
IE00BKSBGS44,FUSR,London Stock Exchange,Fidelity US Equity Research Enhanced UCITS ETF ACC-USD,USD,0.2
IE00BKSBGS44,FUSS,London Stock Exchange,Fidelity US Equity Research Enhanced UCITS ETF ACC-USD,GBP,0.2
IE00BKSBGS44,FUSR,SIX Swiss Exchange,Fidelity US Equity Research Enhanced UCITS ETF ACC-USD,USD,0.2
IE00BKSBGS44,FUSR,XETRA,Fidelity US Equity Research Enhanced UCITS ETF ACC-USD,EUR,0.2
IE00BK5BQY34,VERE,gettex,Vanguard FTSE Developed Europe ex UK UCITS ETF (EUR) Accumulating,EUR,0.1
IE00BK5BQY34,VERE,Stuttgart Stock Exchange,Vanguard FTSE Developed Europe ex UK UCITS ETF (EUR) Accumulating,EUR,0.1
IE00BK5BQY34,VERE,Borsa Italiana,Vanguard FTSE Developed Europe ex UK UCITS ETF (EUR) Accumulating,EUR,0.1
IE00BK5BQY34,VERE,London Stock Exchange,Vanguard FTSE Developed Europe ex UK UCITS ETF (EUR) Accumulating,USD,0.1
IE00BK5BQY34,VERG,London Stock Exchange,Vanguard FTSE Developed Europe ex UK UCITS ETF (EUR) Accumulating,GBP,0.1
IE00BK5BQY34,VERE,XETRA,Vanguard FTSE Developed Europe ex UK UCITS ETF (EUR) Accumulating,EUR,0.1
IE00BF553838,SLME,gettex,iShares J.P. Morgan Advanced USD EM Bond UCITS ETF USD (Acc),EUR,0.45
IE00BF553838,EMSA,Borsa Italiana,iShares J.P. Morgan Advanced USD EM Bond UCITS ETF USD (Acc),EUR,0.45
IE00BF553838,EMSA,Euronext Amsterdam,iShares J.P. Morgan Advanced USD EM Bond UCITS ETF USD (Acc),EUR,0.45
IE00BF553838,EMSA,London Stock Exchange,iShares J.P. Morgan Advanced USD EM Bond UCITS ETF USD (Acc),USD,0.45
IE00BF553838,EMSA,SIX Swiss Exchange,iShares J.P. Morgan Advanced USD EM Bond UCITS ETF USD (Acc),USD,0.45
IE00B466KX20,SPYA,gettex,SPDR MSCI EM Asia UCITS ETF,EUR,0.55
IE00B466KX20,SPYA,Stuttgart Stock Exchange,SPDR MSCI EM Asia UCITS ETF,EUR,0.55
IE00B466KX20,EMAE,Borsa Italiana,SPDR MSCI EM Asia UCITS ETF,EUR,0.55
IE00B466KX20,EMAD,London Stock Exchange,SPDR MSCI EM Asia UCITS ETF,USD,0.55
IE00B466KX20,EMAS,London Stock Exchange,SPDR MSCI EM Asia UCITS ETF,GBP,0.55
IE00B466KX20,EMAS,SIX Swiss Exchange,SPDR MSCI EM Asia UCITS ETF,CHF,0.55
IE00B466KX20,SPYA,XETRA,SPDR MSCI EM Asia UCITS ETF,EUR,0.55
IE000CN8T855,JUHE,gettex,JPMorgan US Research Enhanced Index Equity (ESG) UCITS ETF EUR Hedged (acc),EUR,0.2
IE000CN8T855,JUHE,Borsa Italiana,JPMorgan US Research Enhanced Index Equity (ESG) UCITS ETF EUR Hedged (acc),EUR,0.2
IE000CN8T855,JUHE,SIX Swiss Exchange,JPMorgan US Research Enhanced Index Equity (ESG) UCITS ETF EUR Hedged (acc),EUR,0.2
IE000CN8T855,JUHE,XETRA,JPMorgan US Research Enhanced Index Equity (ESG) UCITS ETF EUR Hedged (acc),EUR,0.2
IE00B7K93397,UBU9,gettex,UBS Core S&P 500 UCITS ETF USD dis,EUR,0.03
IE00B7K93397,UBU9,Stuttgart Stock Exchange,UBS Core S&P 500 UCITS ETF USD dis,EUR,0.03
IE00B7K93397,SP5EUY,Borsa Italiana,UBS Core S&P 500 UCITS ETF USD dis,EUR,0.03
IE00B7K93397,UBU9,Euronext Amsterdam,UBS Core S&P 500 UCITS ETF USD dis,EUR,0.03
IE00B7K93397,UC13,London Stock Exchange,UBS Core S&P 500 UCITS ETF USD dis,GBX,0.03
IE00B7K93397,SP5USY,SIX Swiss Exchange,UBS Core S&P 500 UCITS ETF USD dis,USD,0.03
IE00B7K93397,UBU9,XETRA,UBS Core S&P 500 UCITS ETF USD dis,EUR,0.03
LU0136240974,UIM5,gettex,UBS Core MSCI Japan UCITS ETF JPY dis,EUR,0.12
LU0136240974,JPNEUA,Borsa Italiana,UBS Core MSCI Japan UCITS ETF JPY dis,EUR,0.12
LU0136240974,UIM5,Euronext Amsterdam,UBS Core MSCI Japan UCITS ETF JPY dis,EUR,0.12
LU0136240974,UB02,London Stock Exchange,UBS Core MSCI Japan UCITS ETF JPY dis,GBX,0.12
LU0136240974,UC65,London Stock Exchange,UBS Core MSCI Japan UCITS ETF JPY dis,USD,0.12
LU0136240974,JPNJPA,SIX Swiss Exchange,UBS Core MSCI Japan UCITS ETF JPY dis,JPY,0.12
LU0136240974,UIM5,Stuttgart Stock Exchange,UBS Core MSCI Japan UCITS ETF JPY dis,EUR,0.12
LU0136240974,UIM5,XETRA,UBS Core MSCI Japan UCITS ETF JPY dis,EUR,0.12
IE00BSKRJZ44,IBTL,London Stock Exchange,iShares USD Treasury Bond 20+yr UCITS ETF USD (Dist),GBX,0.07
IE00BSKRJZ44,IS04,gettex,iShares USD Treasury Bond 20+yr UCITS ETF USD (Dist),EUR,0.07
IE00BSKRJZ44,IS04,Stuttgart Stock Exchange,iShares USD Treasury Bond 20+yr UCITS ETF USD (Dist),EUR,0.07
IE00BSKRJZ44,IDTL,London Stock Exchange,iShares USD Treasury Bond 20+yr UCITS ETF USD (Dist),USD,0.07
IE00BSKRJZ44,IDTL,SIX Swiss Exchange,iShares USD Treasury Bond 20+yr UCITS ETF USD (Dist),USD,0.07
IE00BSKRJZ44,IS04,XETRA,iShares USD Treasury Bond 20+yr UCITS ETF USD (Dist),EUR,0.07
IE00B6YX5F63,SYB3,gettex,SPDR Bloomberg 1-3 Year Euro Government Bond UCITS ETF,EUR,0.15
IE00B6YX5F63,SYB3,Stuttgart Stock Exchange,SPDR Bloomberg 1-3 Year Euro Government Bond UCITS ETF,EUR,0.15
IE00B6YX5F63,GOVS,Borsa Italiana,SPDR Bloomberg 1-3 Year Euro Government Bond UCITS ETF,EUR,0.15
IE00B6YX5F63,GOVS,Euronext Paris,SPDR Bloomberg 1-3 Year Euro Government Bond UCITS ETF,EUR,0.15
IE00B6YX5F63,EU13,London Stock Exchange,SPDR Bloomberg 1-3 Year Euro Government Bond UCITS ETF,EUR,0.15
IE00B6YX5F63,SYB3,SIX Swiss Exchange,SPDR Bloomberg 1-3 Year Euro Government Bond UCITS ETF,CHF,0.15
IE00B6YX5F63,SYB3,XETRA,SPDR Bloomberg 1-3 Year Euro Government Bond UCITS ETF,EUR,0.15
LU1931975079,PR1C,gettex,Amundi Core EUR Corporate Bond UCITS ETF EUR Dist,EUR,0.07
LU1931975079,PR1C,Stuttgart Stock Exchange,Amundi Core EUR Corporate Bond UCITS ETF EUR Dist,EUR,0.07
LU1931975079,ETFCOR,Borsa Italiana,Amundi Core EUR Corporate Bond UCITS ETF EUR Dist,EUR,0.07
LU1931975079,PRIC,London Stock Exchange,Amundi Core EUR Corporate Bond UCITS ETF EUR Dist,GBX,0.07
LU1931975079,PR1C,XETRA,Amundi Core EUR Corporate Bond UCITS ETF EUR Dist,EUR,0.07
IE00BD8PGZ49,IUSV,gettex,iShares USD Treasury Bond 20+yr UCITS ETF EUR Hedged (Dist),EUR,0.1
IE00BD8PGZ49,DTLE,London Stock Exchange,iShares USD Treasury Bond 20+yr UCITS ETF EUR Hedged (Dist),EUR,0.1
IE00BD8PGZ49,DTLE,SIX Swiss Exchange,iShares USD Treasury Bond 20+yr UCITS ETF EUR Hedged (Dist),EUR,0.1
IE00BD8PGZ49,IUSV,XETRA,iShares USD Treasury Bond 20+yr UCITS ETF EUR Hedged (Dist),EUR,0.1
IE00B27YCK28,LTAM,London Stock Exchange,iShares MSCI EM Latin America UCITS ETF (Dist),GBX,0.2
IE00B27YCK28,IUSC,gettex,iShares MSCI EM Latin America UCITS ETF (Dist),EUR,0.2
IE00B27YCK28,IUSC,Stuttgart Stock Exchange,iShares MSCI EM Latin America UCITS ETF (Dist),EUR,0.2
IE00B27YCK28,LTAM,Borsa Italiana,iShares MSCI EM Latin America UCITS ETF (Dist),EUR,0.2
IE00B27YCK28,LTAM,Euronext Amsterdam,iShares MSCI EM Latin America UCITS ETF (Dist),EUR,0.2
IE00B27YCK28,DLTM,London Stock Exchange,iShares MSCI EM Latin America UCITS ETF (Dist),USD,0.2
IE00B27YCK28,IUSC,XETRA,iShares MSCI EM Latin America UCITS ETF (Dist),EUR,0.2
IE0002EI5AG0,XDEE,gettex,Xtrackers S&P 500 Equal Weight UCITS ETF 2C EUR Hedged,EUR,0.3
IE0002EI5AG0,XDEE,Borsa Italiana,Xtrackers S&P 500 Equal Weight UCITS ETF 2C EUR Hedged,EUR,0.3
IE0002EI5AG0,XDEE,XETRA,Xtrackers S&P 500 Equal Weight UCITS ETF 2C EUR Hedged,EUR,0.3
LU1291098827,EMUX,gettex,BNP Paribas Easy MSCI EMU Min TE UCITS ETF,EUR,0.15
LU1291098827,EMUX,Stuttgart Stock Exchange,BNP Paribas Easy MSCI EMU Min TE UCITS ETF,EUR,0.15
LU1291098827,EMUF,SIX Swiss Exchange,BNP Paribas Easy MSCI EMU Min TE UCITS ETF,CHF,0.15
LU1291098827,EEMU,Borsa Italiana,BNP Paribas Easy MSCI EMU Min TE UCITS ETF,EUR,0.15
LU1291098827,EEMU,Euronext Paris,BNP Paribas Easy MSCI EMU Min TE UCITS ETF,EUR,0.15
LU1291098827,EMUX,XETRA,BNP Paribas Easy MSCI EMU Min TE UCITS ETF,EUR,0.15
IE0009DRDY20,F50A,gettex,Amundi Prime Global UCITS ETF Acc,EUR,0.05
IE0009DRDY20,F50B,XETRA,Amundi Prime Global UCITS ETF Acc,USD,0.05
IE0009DRDY20,F50A,XETRA,Amundi Prime Global UCITS ETF Acc,EUR,0.05
LU0290357259,X710,gettex,Xtrackers II Eurozone Government Bond 7-10 UCITS ETF 1C,EUR,0.15
LU0290357259,DBXB,Stuttgart Stock Exchange,Xtrackers II Eurozone Government Bond 7-10 UCITS ETF 1C,EUR,0.15
LU0290357259,X710,Borsa Italiana,Xtrackers II Eurozone Government Bond 7-10 UCITS ETF 1C,EUR,0.15
LU0290357259,X710,XETRA,Xtrackers II Eurozone Government Bond 7-10 UCITS ETF 1C,EUR,0.15
IE0004MFRED4,XZEW,gettex,Xtrackers S&P 500 Equal Weight Scored & Screened UCITS ETF 1C,EUR,0.17
IE0004MFRED4,XZEW,Borsa Italiana,Xtrackers S&P 500 Equal Weight Scored & Screened UCITS ETF 1C,EUR,0.17
IE0004MFRED4,XZEW,London Stock Exchange,Xtrackers S&P 500 Equal Weight Scored & Screened UCITS ETF 1C,USD,0.17
